sample_id,split,text,true_label,prediction,probability,layer,layer_role,projection,strength_by_true_label,strength_by_prediction,logit_negative,logit_positive,logit_margin
134,train,각시탈이 죽다니 살려내!!,0,0,0.71962565,0,embedding,-0.37669712,0.37669712,0.37669712,0.5639591,-0.3786463,-0.94260544
135,train,정말재미있어요!!다시또보고십어요!!!!,1,1,0.98763406,0,embedding,1.0874467,1.0874467,1.0874467,-2.1610062,2.2193575,4.3803635
136,train,이특 연예ㅂㅅ,0,0,0.9583317,0,embedding,-0.17001797,0.17001797,0.17001797,1.6026603,-1.5327934,-3.1354537
137,train,매튜본 감독의 개성이 가미된 아름다운 판타지 동화 한 편.,1,1,0.9570144,0,embedding,0.13828674,0.13828674,0.13828674,-1.5322598,1.5706922,3.102952
138,train,너무 어렸을때 봤나? 다들 잼따는데.. 보다가 졸았던 몇 안되는 영화 중 하나,0,0,0.92030424,0,embedding,0.61007595,-0.61007595,-0.61007595,1.2854364,-1.1610512,-2.4464874
139,train,음 뭐 랄 까 ...킬 링 타 임 입 니 다,0,0,0.93404835,0,embedding,-0.4874382,0.4874382,0.4874382,1.3894986,-1.2611079,-2.6506066
140,train,재미있고 감동있고 여운이 남는 영화임꼭 보샘,1,1,0.9876177,0,embedding,0.11313329,0.11313329,0.11313329,-2.1604872,2.2185338,4.3790207
141,train,간만에 대박 영화 건졌다..,1,1,0.95223653,0,embedding,0.44571626,0.44571626,0.44571626,-1.4639734,1.5285791,2.9925525
142,train,가장 아름다웠던 드라마.,1,1,0.9876066,0,embedding,0.51379734,0.51379734,0.51379734,-2.1565473,2.2215707,4.378118
143,train,"삶과 죽음, 그 경계에서",1,1,0.9092078,0,embedding,0.82237166,0.82237166,0.82237166,-1.0709559,1.2330452,2.304001
144,train,1점도 아깝다..이런 영화를 수입한다고...돈이 막 덤비는 모양이구나...,0,0,0.97716683,0,embedding,-1.2245831,1.2245831,1.2245831,1.9132639,-1.8431813,-3.7564452
145,train,도대체 무슨 영화인지 ㅋㅋㅋ,0,0,0.97762364,0,embedding,-0.8934327,0.8934327,0.8934327,1.9138576,-1.8632592,-3.7771168
146,train,잼있어요...,1,1,0.98579013,0,embedding,0.4593744,0.4593744,0.4593744,-2.0739791,2.1655295,4.2395086
147,train,1편에서 그만뒀어야한다,0,0,0.9766941,0,embedding,-1.2245831,1.2245831,1.2245831,1.8863829,-1.8490862,-3.735469
148,train,"이런거를 만든 감독,제작진,배우들 당신들에게 오글거림의 찬사를~~",0,0,0.68682075,0,embedding,-1.0860436,1.0860436,1.0860436,0.47607622,-0.30922142,-0.78529763
149,train,Good and very exiting,1,1,0.8245963,0,embedding,-0.47298723,-0.47298723,-0.47298723,-0.650816,0.8969879,1.5478039
150,train,느와르지 이런게,1,1,0.8724959,0,embedding,-0.021160766,-0.021160766,-0.021160766,-0.84526426,1.0779452,1.9232094
151,train,몬 드라마가 내용이 모이런데~,0,0,0.9773022,0,embedding,-0.9400799,0.9400799,0.9400799,1.9112341,-1.8512937,-3.762528
152,train,살아야 한다..살아야..,1,1,0.87030655,0,embedding,0.29772836,0.29772836,0.29772836,-0.87994385,1.0237277,1.9036715
153,train,어설프다....임창정이 나올줄은...,0,0,0.73922086,0,embedding,-0.024794627,0.024794627,0.024794627,0.5902404,-0.45168224,-1.0419227
154,train,그저 화끈하기만 할뿐!!,0,1,0.71540755,0,embedding,-0.6493798,0.6493798,-0.6493798,-0.35565215,0.5661422,0.92179435
155,train,OOO영화,0,0,0.95244104,0,embedding,-0.6040789,0.6040789,0.6040789,1.529928,-1.4671284,-2.9970565
156,train,이것도영화라고...새로움과저속함을 혼동한자의종말.다음영화가 개봉할수나 있을런지.,0,0,0.9677692,0,embedding,-0.90104663,0.90104663,0.90104663,1.7426337,-1.659437,-3.4020705
157,train,영원히 잘가라 유신체제.,1,0,0.63025194,0,embedding,0.3276414,0.3276414,-0.3276414,0.35540307,-0.17789462,-0.53329766
158,train,가슴쓰린 영화다 몇번을봐도 늘 눈물이 난다,1,1,0.9883329,0,embedding,1.1757418,1.1757418,1.1757418,-2.1816206,2.257625,4.4392457
159,train,마음이따듯해지는영화.,1,1,0.98684686,0,embedding,1.1920216,1.1920216,1.1920216,-2.1338434,2.1840122,4.317856
160,train,끔찍한 구작.,0,0,0.96634185,0,embedding,0.1980381,-0.1980381,-0.1980381,1.6852347,-1.6720287,-3.3572633
161,train,"별 두개도 아까운....유덕화는불사신이고, 바보고 그냥 좋은사람이 되려고 나쁜사람이 되는느낌. 절대 안죽어서 더 짜증남. 제발 그냥 빨리 다죽어라는 생각들었음. 근데 대륙스케일이라서 액션 스케일은 대박인데 내용은 그냥 어이없었음. 보다가 속 뒤집어짐.",0,0,0.9763074,0,embedding,-1.5273039,1.5273039,1.5273039,1.8944349,-1.82418,-3.718615
162,train,"진짜 재미도 없고 감동도 없다. 다만 요즘 애들의 수준을 엿볼수 있다. 마약, 유흥, 유명인사가 갖고 다니는 값비싼 옷과 구두에 관심이 있고 절도같은 범죄에 대해 전혀 죄의식이나 죄책감이 없는 애들~ 한국도 마찬가지!",0,0,0.97547513,0,embedding,0.49867627,-0.49867627,-0.49867627,1.8893183,-1.7939186,-3.683237
163,train,흠.. 기대되네요.,1,1,0.9844499,0,embedding,0.0013706032,0.0013706032,0.0013706032,-2.0569928,2.0910232,4.148016
164,train,테스트 태수트티수틐ㅋ,1,1,0.94586885,0,embedding,-0.08186195,-0.08186195,-0.08186195,-1.3941844,1.4665095,2.860694
165,train,책이훨잼 모 그럭저럭이이예요,0,0,0.9727994,0,embedding,0.15817067,-0.15817067,-0.15817067,1.822094,-1.754845,-3.576939
166,train,패트레이버가 언제 적부터 있던 건데 퍼시픽 림 짝퉁이라니...처음 보는 사람에게는 약할지 몰라도 팬에게는 꽤 만족할 만함.,1,1,0.93520087,0,embedding,-0.109521285,-0.109521285,-0.109521285,-1.3076386,1.3618315,2.6694703
167,train,"빈곤한 시나리오, 식상한 연출, 어울리지 않는 베드신과 여우.",0,0,0.9763579,0,embedding,0.029907778,-0.029907778,-0.029907778,1.8931359,-1.8276628,-3.7207987
168,train,107분 아깝다,0,0,0.9750616,0,embedding,-0.14977413,0.14977413,0.14977413,1.8583261,-1.8077663,-3.6660924
169,train,꽤 잘만든 영화 ~_~,1,1,0.9856104,0,embedding,0.5705385,0.5705385,0.5705385,-2.0911615,2.1355975,4.226759
170,train,"소재의 신선함, 그거 빼곤 진짜 아무것도 아닌 영화",0,0,0.977001,0,embedding,-0.8096598,0.8096598,0.8096598,1.9033293,-1.8457068,-3.749036
171,train,"이민정때매 봄 ㅋㅋ 아 결말 뭔가 개운하지가 않아,..",1,0,0.9570018,0,embedding,0.63495266,0.63495266,-0.63495266,1.6149625,-1.4876848,-3.1026473
172,train,대한민국 좀비영화,0,0,0.9747785,0,embedding,0.14697443,-0.14697443,-0.14697443,1.8440025,-1.8105092,-3.6545117
173,train,진짜 진심으로 영화 만들지 마세요 제가 시나리오 오분만에 써도 이것보단 맛깔나겠음,0,0,0.9771897,0,embedding,0.49867627,-0.49867627,-0.49867627,1.9051771,-1.8522922,-3.7574692
174,train,어릴때 보고 반해버린 만화영화 다시 보고싶네,1,1,0.98820007,0,embedding,1.3187299,1.3187299,1.3187299,-2.194035,2.2337594,4.4277945
175,train,이상하다 쫌.... 뭐가 뭔지도 모르겠다.....,0,0,0.97713953,0,embedding,-0.15672153,0.15672153,0.15672153,1.8959752,-1.8592473,-3.7552226
176,train,아이들과 봤는데 볼만합니다~~ 재밌어요~~,1,1,0.9868674,0,embedding,0.22677878,0.22677878,0.22677878,-2.1228113,2.196625,4.319436
177,train,재밌게봤어요 진짜 ! 영화구성도 제목답게 치밀하고 배우들 연기도 너무 좋고무엇보다 큰 정보와 교훈을 줘서 좋았습니다,1,1,0.98811764,0,embedding,1.4468839,1.4468839,1.4468839,-2.1760497,2.2446983,4.4207478
178,train,내일 제주에 가는데 문득 생각나는 영화. 좋았는데 누가 평점테러를 해놓아서 속상하다.,1,1,0.9775818,0,embedding,0.3447376,0.3447376,0.3447376,-1.8570135,1.918197,3.7752104
179,train,"바보같이 착하기만 하다.. 뭉클.,",1,1,0.9874463,0,embedding,-0.11938797,-0.11938797,-0.11938797,-2.1696987,2.1954055,4.365104
180,train,굿ㅋㅋㅋ잼이썽ㅋㅋㅋ,1,1,0.9867356,0,embedding,0.86650026,0.86650026,0.86650026,-2.1312838,2.1780283,4.309312
181,train,넝쿨째굴러온당신짱!,1,1,0.9685942,0,embedding,0.37030375,0.37030375,0.37030375,-1.68509,1.7437627,3.4288526
182,train,카벙클의 음모는 무섭지만 참 따스한 영화네요.온가족이 함께 보면 좋을영화입니다,1,1,0.9877676,0,embedding,0.00073009357,0.00073009357,0.00073009357,-2.1637046,2.2276552,4.39136
183,train,킥 어이없다 한마디로 보지마염,0,0,0.97564566,0,embedding,-0.4009961,0.4009961,0.4009961,1.8683504,-1.8220364,-3.6903868
184,train,.,1,1,0.5146281,0,embedding,-0.3039177,-0.3039177,-0.3039177,0.018880095,0.0774092,0.058529105
185,train,한국공포영화...치아라 조합이란..,0,0,0.9770592,0,embedding,0.028888956,-0.028888956,-0.028888956,1.9172536,-1.8343755,-3.751629
186,train,감동적인 영화로서 한국 애니메이션의 발전을 보여주는 영화,1,1,0.9861966,0,embedding,1.6401386,1.6401386,1.6401386,-2.1250174,2.1439242,4.268942
187,train,..,1,1,0.510975,0,embedding,-0.15459147,-0.15459147,-0.15459147,0.028216746,0.07212382,0.043907072
188,train,천장지구. 영웅본색. 지존무상.첩혈쌍웅 4대영화중. 천장지구다음으로 최고,1,1,0.9843054,0,embedding,0.4980685,0.4980685,0.4980685,-2.05758,2.0810387,4.1386185
189,train,성룡주연인줄 알고 속은영화 쓰레기확정!,0,0,0.97698045,0,embedding,-0.11514086,0.11514086,0.11514086,1.8980156,-1.8501072,-3.7481227
190,train,"혹시나 했는데, 작가가 ㅋㅋㅋ",0,0,0.77233195,0,embedding,-0.38872975,0.38872975,0.38872975,0.67768675,-0.5438394,-1.2215261
191,train,역시 돈이 최고야!!!!!!!!!!!!,0,0,0.70132136,0,embedding,-0.009904683,0.009904683,0.009904683,0.48951054,-0.36408746,-0.853598
192,train,"영화감독 전수일...//새는 폐곡선을 그린다//이후,하향세...제2의 나이트 샤말란이,되어가는중...",0,0,0.75176054,0,embedding,0.5390606,-0.5390606,-0.5390606,0.6204794,-0.48754457,-1.108024
193,train,나 복수극 진짜 좋아 하는데 ㅋ 솔찍히 루비반지 는 별로였다,1,0,0.96793914,0,embedding,0.3500518,0.3500518,-0.3500518,1.749031,-1.6585034,-3.4075344
194,train,어제 대풍수 처음봤는데 내용은 그럭저럭 근데 이진씨가 그렇게 연기를 잘했나 싶을정도로 연기가 어색하지 않고 넘 자연스러웠던것 같아요 이젠 연기자란 말이 어색하지 않을정도로 연기가 좋았네요 연기자 이진씨로 거듭나길 바래요,1,1,0.9857222,0,embedding,0.38248026,0.38248026,0.38248026,-2.086711,2.147952,4.234663
195,train,잼있네여 ㅎㅎ 꽃놓고 가요~~,0,1,0.97529674,0,embedding,0.4593744,-0.4593744,0.4593744,-1.7943147,1.881493,3.6758077
196,train,루즈해질수 있는 부분이 있지만 몇몇 장면은 제대로 머리속에 각인시키는 영화,1,1,0.983148,0,embedding,0.14373773,0.14373773,0.14373773,-2.0144408,2.051847,4.066288
197,train,tv 전기세가 아까웠다!!!,0,0,0.97574246,0,embedding,-0.40725487,0.40725487,0.40725487,1.8623501,-1.832121,-3.6944711
198,train,실화라는게 인상적일뿐 영화적인 어필은 부족하다,0,0,0.97659725,0,embedding,-0.022447348,0.022447348,0.022447348,1.8935784,-1.83764,-3.7312183
199,train,명대사가 정말 많다.. 가슴에 남는다,1,1,0.98781306,0,embedding,0.09923317,0.09923317,0.09923317,-2.1686888,2.2264383,4.3951273
200,train,이건 뭐.. 멜로도 아니고 SF도 아니고.. ;;; 휴 잭맨때문에 1점 더 준다..,0,0,0.97681344,0,embedding,-0.96342343,0.96342343,0.96342343,1.8996434,-1.8410767,-3.7407203
201,train,졸라 스케일크고 졸라 길고 졸라 지엽다... 노래도 별로다~!,0,0,0.9776307,0,embedding,-0.056108713,0.056108713,0.056108713,1.9177977,-1.8596449,-3.7774425
202,train,"재미,감동 없어요.. 왜 미스터리물인지 당췌 알수가 없네요.",0,0,0.9773267,0,embedding,0.11313329,-0.11313329,-0.11313329,1.9119722,-1.8516583,-3.7636304
203,train,아 진짜 살다살다살다 이런 영화는 처음이다. 주제는 축구선수 여친과 가족은 또라이다(?) 출생의비밀에 로맨스에... 이걸 10점을 줘??? 누가...?,0,0,0.9337112,0,embedding,-0.45755553,0.45755553,0.45755553,1.3778578,-1.2672883,-2.6451461
204,train,음...어둡고 피비린내 ..,0,0,0.97569627,0,embedding,-0.4874382,0.4874382,0.4874382,1.8783743,-1.8141463,-3.6925206
205,train,이영화 엄청나요!! 좀비도 징그럽고 내용이 재밋어요 안보신분은 꼭보시는게좋을듯,1,1,0.9869847,0,embedding,-0.17001797,-0.17001797,-0.17001797,-2.1191192,2.2094133,4.328532
206,train,"아~ 나의 영웅, 나의 친구, 날 살려준 퀸",1,1,0.9739778,0,embedding,-0.45755553,-0.45755553,-0.45755553,-1.7980547,1.8243827,3.6224375
207,train,시사회때 봤었는데 드디어 오늘 개봉했네요! ㅎㅎ 너무 재미있게본 애니메이션이라 이번주말에 또 보러 가려구요!!,1,1,0.98794335,0,embedding,-0.17619723,-0.17619723,-0.17619723,-2.1765182,2.229487,4.406005
208,train,완전 감동입니다.엄정화씨 감정연기는 정말 탁월하네요!음악도 너무 좋아요~,1,1,0.988245,0,embedding,0.3641213,0.3641213,0.3641213,-2.182707,2.2489407,4.431648
209,train,우왕ㅋ 짱이다,1,1,0.9868461,0,embedding,0.27829024,0.27829024,0.27829024,-2.1450157,2.1727772,4.317793
210,train,폭력적인 책을 검열한다는데... 양화대가 무력으로 검열하는 게 가장 폭력적인 아이러니.,0,0,0.9493048,0,embedding,0.22162317,-0.22162317,-0.22162317,1.526942,-1.402957,-2.929899
211,train,평점 7.8이 왠말이냐.. 별 6개를 줘도 모자람이 없는 작품,1,1,0.96161443,0,embedding,0.23539609,0.23539609,0.23539609,-1.5735698,1.6473637,3.2209334
212,train,이게 평점이 왜이렇죠? 존나 영화보는 눈까리가 다 썪으셨나,1,0,0.7352355,0,embedding,-0.607357,-0.607357,0.607357,0.5854807,-0.43586943,-1.0213501
213,train,영화에서 나온 중국의 모습이 남의나라 일같지 않았다 액션만으로 평가하기는 아깝다,1,1,0.89812714,0,embedding,0.5390606,0.5390606,0.5390606,-1.0214275,1.1551579,2.1765854
214,train,태어나서 처음으로 여화보믄서 엄청울었다..진짜처음이었씀,1,1,0.9850884,0,embedding,0.44736388,0.44736388,0.44736388,-2.0963953,2.0942001,4.1905956
215,train,설렜던 첫 만남 벚꽃이 피던 봄 하지만 아무리 밀어내도 겨울은 결국 오기마련이죠. 사랑의 아픔은 사랑으로밖에 치료할 수 없어요. 썸머는 나쁜 여자가 아니에요. 나쁜건 단 하나 그녀와 제가 인연이 아니란 사실뿐이죠.,1,1,0.9691135,0,embedding,-0.062545866,-0.062545866,-0.062545866,-1.71835,1.7277148,3.446065
216,train,저도 아무런 정보없이 액션 스릴러물 . 이라해서 봤는데 스토리나 전개는 지루하게 보다가 마지막에 예상 밖이여서 뜻있게 봤습니다. 제가 우리나라 드라마를 안봐서 그런가 .. 뻔한 전개 따위를 몰르고 봐서 더욱 잼있었습니다.,1,1,0.9869735,0,embedding,0.44730163,0.44730163,0.44730163,-2.1335661,2.194095,4.327661
217,train,킬링타임용...그나마 기억나는건...케인만의 종소리시스템..?ㅋㅋ,0,0,0.97555476,0,embedding,-0.09571468,0.09571468,0.09571468,1.875648,-1.8109232,-3.6865711
218,train,와...이제봤는데 여진구연기짱이다진짜..스릴러이런거별로안좋아했는데 이거보고바뀜..ㅠㅠ,1,1,0.9859736,0,embedding,-0.39309222,-0.39309222,-0.39309222,-2.1173818,2.1353085,4.2526903
219,train,어디 최수영 같은 여자분 안계시나요?ㅠㅠ 드라마지만 부럽다,1,1,0.9694398,0,embedding,-0.49644846,-0.49644846,-0.49644846,-1.7017843,1.7552358,3.45702
220,train,소리만지르다 끝나는드라마!! 시끄러죽겟써...,0,0,0.97755206,0,embedding,-0.9418642,0.9418642,0.9418642,1.9124625,-1.8613926,-3.7738552
221,train,매일 오전 아침드라마 보다가 짜증나서 씁니다. 너무 올드하고 지겨워서 못보겟어요. 제발 좀 조기종영 좀 해주세요,0,0,0.9766501,0,embedding,-0.0963406,0.0963406,0.0963406,1.9020108,-1.8315266,-3.7335374
222,train,미국판 주온이야?ㅋㅋ 아~젓나실망,0,0,0.97661126,0,embedding,-0.060230084,0.060230084,0.060230084,1.8911507,-1.8406804,-3.731831
223,train,다 재밋었지만 윤성호 감독 코미티 너무재밌다 진중권도 연기죽이고,1,1,0.98722494,0,embedding,-0.00489825,-0.00489825,-0.00489825,-2.145539,2.2018583,4.3473973
224,train,야아아! 세르게이! 콩지노가 간닷!,0,1,0.55574954,0,embedding,-1.1891947,1.1891947,-1.1891947,-0.008400439,0.2155287,0.22392914
225,train,재밋어요~~,1,1,0.9863159,0,embedding,1.069325,1.069325,1.069325,-2.092656,2.185088,4.277744
226,train,약간 과장되긴 했어도 충분히 현실적인 공감가는 스토리,1,1,0.98714393,0,embedding,0.03024932,0.03024932,0.03024932,-2.157265,2.183733,4.3409977
227,train,마성의 퀴어 애즈 포크...치명적인 브라이언 키니 ㅠㅠ,1,1,0.97948796,0,embedding,-0.13662195,-0.13662195,-0.13662195,-1.9247526,1.9412628,3.8660154
228,train,역대 최고의 애니메이션이라는말이 아깝지 않은명작,1,1,0.98762417,0,embedding,-0.07085095,-0.07085095,-0.07085095,-2.165864,2.2136877,4.379552
229,train,"내가 손꼽는 첩보영화 본아이덴티티, 카지노로얄, 그리고 이거",1,1,0.7908328,0,embedding,0.8069161,0.8069161,0.8069161,-0.57467574,0.7552771,1.3299528
230,train,와 진짜 재미없다...여주인공이 이뻐서 참고 봤을뿐...,0,0,0.97682834,0,embedding,-0.39309222,0.39309222,0.39309222,1.8970343,-1.8443465,-3.7413807
231,train,"석유와 테러리즘, 돈과 권력에 대한 복잡하고 흥미로운 이야기",1,1,0.9626441,0,embedding,-0.26167303,-0.26167303,-0.26167303,-1.5831368,1.6660584,3.249195
232,train,별점3점이상은아까움.. TV삼류드라마가 더 재밌을것같다.. 악플써서죄송하지만ㅜ.ㅜ 감동의 포인트가 없고 뻔한 스토리는 너무 지루했다.. 진부하다고하나 ㅠ 예고편그대로... 오히려 예고편이 더 좋았다. 기승전...결? 결말 뻔하고 뚝 끊김ㅋㅋ...,0,0,0.9761906,0,embedding,-1.5273039,1.5273039,1.5273039,1.8956888,-1.8178908,-3.7135797
233,train,달봉이 역활맡은 개만 배테랑 연기자인듯완전... 개판이였다.... 오글거리고 억지도 쩔고..,0,0,0.97782785,0,embedding,-0.4106923,0.4106923,0.4106923,1.9294077,-1.8570871,-3.7864947
